TicketID,TicketNumber,EmployeeID,CustomerID,CreatedDate,Priority,Category,Channel,ResolutionMinutes,Status,SLA,Escalated,CSAT,FirstContactResolution
864,TKT-000864,162,902,12/18/2026,Medium,Technical Issue,Social Media,73,Closed,false,false,4,true
865,TKT-000865,40,2863,3/22/2026,Medium,General Inquiry,Chat,175,Closed,true,false,4,true
866,TKT-000866,179,2720,9/19/2024,Medium,Bug Report,Email,162,Closed,true,false,4,false
867,TKT-000867,18,2245,12/20/2026,Medium,Technical Issue,Chat,70,In Progress,true,false,4,true
868,TKT-000868,96,1940,11/11/2025,High,Technical Issue,Web Portal,363,Closed,false,true,3,true
869,TKT-000869,103,4682,3/29/2026,Low,Technical Issue,Email,26,Open,true,false,5,true
870,TKT-000870,166,167,12/9/2026,High,Account Access,Phone,375,Closed,false,true,2,false
871,TKT-000871,25,297,3/15/2026,Medium,Technical Issue,Social Media,127,Closed,true,false,5,true
872,TKT-000872,153,986,10/18/2025,High,Billing,Chat,213,Closed,true,true,3,false
873,TKT-000873,10,3271,4/14/2025,High,General Inquiry,Phone,350,Resolved,false,true,2,false
874,TKT-000874,135,2291,3/10/2026,Medium,Billing,Chat,94,Resolved,true,false,4,true
875,TKT-000875,168,4172,11/13/2026,Low,Feature Request,Phone,26,Resolved,true,true,3,false
876,TKT-000876,70,1887,11/4/2026,High,Feature Request,Email,364,In Progress,false,false,3,false
877,TKT-000877,78,4951,1/14/2025,High,General Inquiry,Web Portal,228,Closed,true,true,3,false
878,TKT-000878,144,1832,4/30/2026,High,Bug Report,Phone,353,Resolved,false,false,2,false
879,TKT-000879,48,1080,5/22/2026,High,Technical Issue,Email,210,In Progress,true,false,4,true
880,TKT-000880,91,1952,7/4/2024,High,Bug Report,Web Portal,202,Closed,true,false,5,true
881,TKT-000881,161,838,5/28/2024,Medium,Bug Report,Phone,200,Closed,true,false,3,false
882,TKT-000882,95,4180,2/5/2024,Low,Technical Issue,Phone,81,Resolved,true,false,5,true
883,TKT-000883,71,3365,8/31/2024,High,Billing,Phone,387,Resolved,false,true,2,false
884,TKT-000884,68,2486,4/28/2025,Medium,Billing,Email,153,Resolved,true,false,4,true
885,TKT-000885,111,1894,10/25/2024,Medium,Billing,Email,190,Closed,true,false,4,false
886,TKT-000886,147,4981,11/11/2025,Critical,Bug Report,Phone,388,Closed,true,true,4,false
887,TKT-000887,88,2398,1/9/2026,High,Feature Request,Web Portal,268,Pending Customer,false,false,3,true
888,TKT-000888,92,3713,7/6/2024,Medium,Billing,Email,63,Open,true,false,4,false
889,TKT-000889,120,4361,7/27/2026,High,General Inquiry,Web Portal,382,Resolved,false,false,3,false
890,TKT-000890,4,1036,7/6/2024,Critical,Account Access,Social Media,369,Resolved,false,false,3,true
891,TKT-000891,156,2984,9/3/2025,Medium,Technical Issue,Email,109,Closed,true,false,4,false
892,TKT-000892,175,4306,2/16/2024,High,Bug Report,Web Portal,241,Closed,true,false,5,true
893,TKT-000893,4,4257,8/20/2026,Critical,Feature Request,Phone,209,Resolved,true,false,4,false
894,TKT-000894,31,3832,11/27/2024,Critical,General Inquiry,Phone,184,Closed,true,true,4,false
895,TKT-000895,8,282,5/17/2025,High,Feature Request,Email,212,Closed,true,false,4,false
896,TKT-000896,173,4499,10/2/2024,High,Account Access,Chat,165,Resolved,true,true,4,false
897,TKT-000897,103,2869,8/1/2026,High,Technical Issue,Email,239,Resolved,true,false,4,true
898,TKT-000898,34,2504,2/27/2026,High,Bug Report,Phone,306,Open,false,true,2,false
899,TKT-000899,42,4673,7/26/2025,High,Technical Issue,Chat,138,Closed,true,false,4,false
900,TKT-000900,189,4955,10/1/2024,High,Account Access,Email,360,Resolved,false,false,3,false
901,TKT-000901,115,4250,12/3/2026,Medium,Feature Request,Web Portal,225,Closed,true,false,4,false
902,TKT-000902,120,1871,1/31/2026,Critical,General Inquiry,Chat,262,Resolved,false,true,2,false
903,TKT-000903,114,1505,11/4/2024,High,Technical Issue,Social Media,224,Closed,true,false,4,false
904,TKT-000904,130,3045,8/16/2024,Medium,Billing,Phone,241,Closed,true,false,4,true
905,TKT-000905,59,1591,1/8/2024,Critical,Account Access,Email,412,Open,false,false,3,false
906,TKT-000906,156,4489,8/31/2026,Low,Account Access,Chat,23,Open,true,false,4,true
907,TKT-000907,171,1361,4/23/2025,High,Technical Issue,Web Portal,122,Closed,true,true,3,false
908,TKT-000908,154,79,10/14/2025,Critical,General Inquiry,Social Media,269,Pending Customer,false,false,2,false
909,TKT-000909,141,2791,1/19/2024,Medium,Technical Issue,Email,74,Closed,false,true,3,true
910,TKT-000910,143,2588,2/6/2025,Medium,Technical Issue,Chat,63,Resolved,true,false,4,true
911,TKT-000911,56,2954,12/17/2026,Medium,Billing,Chat,111,Open,true,false,4,true
912,TKT-000912,127,4263,8/12/2024,Critical,General Inquiry,Email,212,Closed,true,false,4,false
913,TKT-000913,36,4472,6/18/2024,Medium,Account Access,Email,231,Open,true,false,5,true
914,TKT-000914,2,2725,10/1/2025,High,Billing,Email,146,Closed,true,false,4,false
915,TKT-000915,195,546,2/22/2024,Low,General Inquiry,Web Portal,24,Closed,true,false,3,false
916,TKT-000916,43,170,8/19/2025,High,Billing,Email,197,Closed,true,false,4,false
917,TKT-000917,117,1810,10/1/2026,Low,Feature Request,Email,79,Open,true,false,4,true
918,TKT-000918,197,2030,12/20/2024,Critical,Account Access,Web Portal,186,Resolved,true,false,5,true
919,TKT-000919,106,2698,4/2/2025,Medium,Technical Issue,Social Media,106,Open,true,false,4,true
920,TKT-000920,16,2421,5/3/2026,Medium,Account Access,Web Portal,59,Resolved,false,false,3,true
921,TKT-000921,188,2011,1/6/2026,High,Billing,Chat,352,In Progress,false,false,3,true
922,TKT-000922,168,3515,2/17/2024,Medium,Account Access,Chat,214,Closed,true,false,4,true
923,TKT-000923,5,2189,3/27/2024,Low,Technical Issue,Web Portal,106,Closed,true,false,4,false
924,TKT-000924,80,4517,11/25/2026,High,Bug Report,Phone,278,Closed,true,false,5,true
925,TKT-000925,17,2447,10/11/2024,Medium,Technical Issue,Phone,125,Closed,false,true,2,false
926,TKT-000926,160,4931,2/2/2026,Low,Technical Issue,Email,82,In Progress,true,false,5,true
927,TKT-000927,49,3355,12/24/2024,High,Technical Issue,Email,386,Open,false,false,3,false
928,TKT-000928,14,193,3/7/2024,High,Feature Request,Email,158,Open,false,true,2,false
929,TKT-000929,117,2629,7/21/2024,High,Feature Request,Phone,249,Closed,true,false,4,false
930,TKT-000930,41,1256,7/20/2025,Critical,Technical Issue,Email,394,Pending Customer,false,true,3,false
931,TKT-000931,149,473,1/3/2024,Critical,Billing,Phone,341,Closed,false,true,2,false
932,TKT-000932,72,2150,6/7/2024,High,Feature Request,Chat,262,Resolved,true,false,4,false
933,TKT-000933,99,3804,7/12/2026,High,Technical Issue,Email,152,Closed,true,false,4,true
934,TKT-000934,118,29,4/24/2024,High,Feature Request,Web Portal,294,Resolved,true,true,3,false
935,TKT-000935,133,1198,1/17/2026,Critical,Billing,Chat,206,Closed,false,false,3,false
936,TKT-000936,151,4443,6/16/2024,Medium,Technical Issue,Email,224,Open,false,true,3,false
937,TKT-000937,156,4188,1/1/2025,Low,Account Access,Social Media,63,Resolved,true,false,4,false
938,TKT-000938,104,4792,7/31/2026,Medium,Feature Request,Email,137,Open,true,false,3,false
939,TKT-000939,2,774,5/23/2025,Medium,Billing,Email,111,Closed,true,false,4,false
940,TKT-000940,100,1671,5/2/2025,Medium,General Inquiry,Email,102,Resolved,true,false,4,true
941,TKT-000941,107,264,1/18/2026,Critical,Feature Request,Email,283,Resolved,false,true,3,false
942,TKT-000942,135,2367,11/8/2025,Low,Billing,Phone,47,Open,true,false,3,false
943,TKT-000943,25,4113,1/11/2026,Low,Feature Request,Phone,140,Resolved,true,false,4,false
944,TKT-000944,38,4063,7/30/2025,Medium,Account Access,Phone,125,Resolved,true,false,4,true
945,TKT-000945,191,1059,11/23/2024,High,Feature Request,Email,334,Resolved,true,true,3,false
946,TKT-000946,18,3787,3/10/2026,Medium,Technical Issue,Email,246,Closed,true,false,4,false
947,TKT-000947,188,3852,10/23/2024,Critical,General Inquiry,Web Portal,347,Pending Customer,false,true,3,false
948,TKT-000948,154,4892,6/28/2025,Critical,Technical Issue,Email,334,Pending Customer,false,true,2,false
949,TKT-000949,109,4810,11/10/2025,High,Account Access,Chat,236,Open,false,false,3,false
950,TKT-000950,10,3142,11/28/2024,Critical,General Inquiry,Phone,470,Closed,false,true,3,false
951,TKT-000951,4,3328,3/10/2026,Medium,Billing,Phone,231,Closed,true,false,5,true
952,TKT-000952,115,4411,1/19/2024,Low,Bug Report,Chat,103,Open,true,false,5,true
953,TKT-000953,93,3378,9/5/2024,Medium,Feature Request,Chat,131,Open,true,true,3,false
954,TKT-000954,156,1912,8/28/2025,High,Bug Report,Chat,283,Closed,true,true,3,false
955,TKT-000955,118,3836,5/16/2025,Medium,Account Access,Phone,218,Closed,true,false,4,false
956,TKT-000956,120,1929,8/6/2025,Low,Technical Issue,Phone,136,Open,true,false,5,true
957,TKT-000957,162,4891,3/20/2026,Medium,Billing,Email,259,Open,true,false,4,true
958,TKT-000958,128,1392,8/2/2024,Medium,Billing,Web Portal,128,Resolved,true,false,4,true
959,TKT-000959,77,4547,9/11/2025,Critical,Account Access,Email,494,Closed,true,false,4,true
960,TKT-000960,139,181,12/16/2026,High,Feature Request,Phone,325,Resolved,false,false,4,true
961,TKT-000961,11,672,10/18/2026,Medium,Billing,Chat,192,Open,true,false,4,false
962,TKT-000962,84,3833,9/20/2026,Critical,Bug Report,Web Portal,360,Pending Customer,false,true,3,false
963,TKT-000963,58,4121,7/10/2025,Medium,Feature Request,Email,177,Open,false,false,4,true
964,TKT-000964,85,4203,2/11/2025,High,Billing,Email,236,Resolved,true,false,5,true
965,TKT-000965,119,1880,8/30/2024,Medium,Account Access,Web Portal,223,Open,true,false,4,true
966,TKT-000966,200,1799,4/28/2024,Medium,Account Access,Phone,190,Closed,true,false,4,true
967,TKT-000967,110,3381,11/17/2024,High,Feature Request,Email,388,Resolved,false,false,3,false
968,TKT-000968,110,1405,12/20/2026,Critical,Bug Report,Chat,489,Resolved,false,true,3,false
969,TKT-000969,190,2322,6/16/2024,High,Technical Issue,Phone,341,Closed,false,false,4,true
970,TKT-000970,44,892,8/23/2024,Medium,General Inquiry,Email,128,Resolved,true,false,4,false
971,TKT-000971,22,2290,11/4/2025,Medium,General Inquiry,Email,184,Open,true,true,3,false
972,TKT-000972,78,4181,5/16/2025,High,Account Access,Email,313,Resolved,false,false,3,false
973,TKT-000973,81,943,9/4/2026,High,Billing,Chat,177,Pending Customer,true,false,4,false
974,TKT-000974,151,19,6/12/2025,Medium,Technical Issue,Email,50,Closed,true,false,4,false
975,TKT-000975,139,59,2/25/2024,Medium,Feature Request,Phone,100,Open,true,false,4,true
976,TKT-000976,157,4468,8/20/2024,Medium,Technical Issue,Phone,206,Closed,true,true,4,true
977,TKT-000977,191,2780,1/30/2025,Low,Bug Report,Phone,90,Closed,true,false,4,true
978,TKT-000978,138,1539,9/27/2025,High,Technical Issue,Web Portal,122,Resolved,true,false,5,true
979,TKT-000979,9,2288,12/15/2024,Medium,Billing,Chat,182,Closed,true,false,5,true
980,TKT-000980,31,1071,8/13/2025,High,Technical Issue,Social Media,223,Open,true,false,4,true
981,TKT-000981,135,4930,12/5/2024,Critical,Billing,Email,484,Open,false,true,3,false
982,TKT-000982,90,187,4/26/2025,Low,Account Access,Social Media,33,Open,true,true,4,false
983,TKT-000983,95,4741,8/13/2026,High,Feature Request,Social Media,332,Resolved,false,false,4,false
984,TKT-000984,65,2322,9/21/2025,Critical,Technical Issue,Email,352,Resolved,false,false,3,false
985,TKT-000985,114,2185,8/26/2025,High,General Inquiry,Email,329,Resolved,false,false,4,true
986,TKT-000986,166,4214,6/5/2024,Medium,Feature Request,Chat,159,Open,false,true,3,true
987,TKT-000987,177,2407,1/5/2024,Medium,Feature Request,Phone,92,Closed,true,false,4,false
988,TKT-000988,121,4041,6/23/2024,Critical,General Inquiry,Phone,422,Closed,false,true,2,false
989,TKT-000989,122,262,10/1/2025,High,General Inquiry,Phone,194,Resolved,true,true,3,false
990,TKT-000990,119,4061,3/10/2025,Medium,General Inquiry,Web Portal,62,Closed,true,false,4,true
991,TKT-000991,49,3638,8/29/2024,Critical,Technical Issue,Email,380,Closed,false,true,2,false
992,TKT-000992,9,2788,6/16/2026,High,Billing,Email,141,Closed,true,false,5,true
993,TKT-000993,152,495,7/27/2025,Low,Feature Request,Phone,122,Open,true,false,5,true
994,TKT-000994,122,4623,1/25/2024,High,General Inquiry,Email,122,Closed,true,true,4,false
995,TKT-000995,195,4579,9/17/2025,Medium,Account Access,Phone,247,Open,true,false,5,true
996,TKT-000996,190,2073,10/26/2025,High,Feature Request,Email,200,Open,true,false,4,true
997,TKT-000997,128,2006,2/3/2025,Medium,Technical Issue,Chat,249,Open,true,false,4,false
998,TKT-000998,95,525,12/13/2024,Medium,Feature Request,Email,115,Open,true,false,5,true
999,TKT-000999,42,4799,12/6/2025,Medium,Billing,Web Portal,128,Open,true,false,4,true
1000,TKT-001000,163,4707,12/15/2025,Medium,Technical Issue,Phone,200,Open,true,false,5,true
